Time_s,Speed_kmh,WheelDemand_kW,MotorDC_kW,Auxiliary_kW,Battery1SOE_pct,Battery2SOE_pct,Genset_kW,RegenAvailable_kW,RegenToAuxiliary_kW,RegenToActiveBattery_kW,ResistorLoadBank_kW,ActiveBattery,Mode,BalanceResidual_kW
2400,48.3,99.5284463803236,106.433048509057,9.0595041322314,75.024112089239,59.5824242424226,123.181818181818,0,0,0,0,1,3,0
2410,20.22,-122.612846440637,-106.201674275678,9.0595041322314,75.0408308934735,59.7473510100993,123.181818181818,106.201674275678,9.0595041322314,97.1421701434466,0,1,6,0
2420,0,0,-0,9.96545454545455,75.0610210364755,59.9122777777761,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2430,0,0,-0,9.96545454545455,75.046796052826,60.0772045454529,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2440,28.8,161.73923457088,172.959595220843,9.0595041322314,74.9484594771701,60.2421313131296,123.181818181818,0,0,0,0,1,3,0
2450,41.7,17.0270470974101,18.2082670391499,9.0595041322314,74.7752976554826,60.4070580808064,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
2460,45.7,166.12091761384,177.645249431506,9.0595041322314,74.6959445105499,60.5719848484831,123.181818181818,0,0,0,0,1,3,0
2470,45.7,37.5983667315553,40.2066839756483,9.0595041322314,74.5966964288824,60.7369116161599,123.181818181818,0,0,0,0,1,3,0
2480,22.3,-135.811251569698,-117.633532870965,9.0595041322314,74.6317652011178,60.9018383838367,123.181818181818,117.633532870965,9.0595041322314,108.574028738733,0,1,6,0
2490,0,0,-0,9.96545454545455,74.6632411651491,61.0667651515134,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2500,0,0,-0,9.96545454545455,74.6490161814997,61.2316919191902,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2510,18,102.646480405846,109.767390385782,9.0595041322314,74.6051397555684,61.3966186868669,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
2520,54,329.806753915188,352.686488282302,9.0595041322314,74.285404196543,61.5615454545437,123.181818181818,0,0,0,0,1,3,0
2530,62.7,64.7043388195274,69.1930828098072,9.0595041322314,74.0040337545737,61.7264722222205,123.181818181818,0,0,0,0,1,3,0
2540,53.34,-282.157488529203,-207.877090909091,9.0595041322314,73.9279203950728,61.8913989898972,123.181818181818,207.877090909091,9.0595041322314,198.81758677686,0,1,6,0
2550,6.53999999999999,-28.644122059428,-24.8102365223284,9.0595041322314,74.0974872525773,62.056325757574,123.181818181818,24.8102365223284,9.0595041322314,15.750732390097,0,1,6,1.77635683940025e-15
2560,0,0,-0,9.96545454545455,74.0843797831382,62.2212525252507,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2570,10.8,81.6626175479085,87.3278108013487,9.0595041322314,74.0589694375766,62.3861792929275,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
2580,28.72,-161.732370063781,-140.085227477881,9.0595041322314,73.854159416297,62.5511060606043,123.181818181818,140.085227477881,9.0595041322314,131.025723345649,0,1,6,0
2590,0,-0,-0,9.96545454545455,73.9341144002374,62.716032828281,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2600,0,-0,-0,9.96545454545455,73.9198894165879,62.8809595959578,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2610,10.8,36.5220392429072,39.0556882555587,9.0595041322314,73.9013292834263,63.0458863636346,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
2620,28.2,12.2638628673999,13.1146457012559,9.0595041322314,73.8223157976662,63.2108131313113,123.181818181818,0,0,0,0,1,3,0
2630,0,0,-0,9.96545454545455,73.8525965586238,63.3757398989881,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2640,3.6,17.1366204115241,18.3254417995378,9.0595041322314,73.8385008930076,63.5406666666648,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
2650,39.6,265.978543705601,284.430313886453,9.0595041322314,73.6347488547522,63.7055934343416,123.181818181818,0,0,0,0,1,3,0
2660,39.32,-171.509168359244,-148.553445761488,9.0595041322314,73.4491152347341,63.8705202020184,123.181818181818,148.553445761488,9.0595041322314,139.493941629257,0,1,6,0
2670,0.799999999999992,-4.72067767041173,-4.08883642185289,9.0595041322314,73.5566999200427,64.0354469696951,123.181818181818,4.08883642185289,4.08883642185289,0,0,1,3,-5.32907051820075e-15
2680,0,0,-0,9.96545454545455,73.5431879069932,64.200373737372,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2690,0,0,-0,9.96545454545455,73.5289629233438,64.3653005050488,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2700,28.8,155.502475281958,166.290172276164,9.0595041322314,73.4322080393493,64.5302272727256,123.181818181818,0,0,0,0,1,3,2.8421709430404e-14
2710,49.6,-11.8742245191231,-10.2849135409862,9.0595041322314,73.2029524976448,64.6951540404025,123.181818181818,10.2849135409862,9.0595041322314,1.22540940875484,0,1,6,-1.77635683940025e-15
2720,12.16,-80.9032894222656,-70.07475187532,9.0595041322314,73.3530038700859,64.8600808080793,123.181818181818,70.07475187532,9.0595041322314,61.0152477430886,0,1,6,0
2730,0,0,-0,9.96545454545455,73.3544075849918,65.0250075757561,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2740,14.4,79.5207311027899,85.0373349403765,9.0595041322314,73.3238585699544,65.189934343433,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
2750,45.5,65.2275546283744,69.7525957489616,9.0595041322314,73.055191188897,65.3548611111098,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
2760,45.5,41.8905007856255,44.7965769017227,9.0595041322314,72.9880242380588,65.5197878787866,123.181818181818,0,0,0,0,1,3,7.105427357601e-15
2770,11.66,-63.6146278184025,-55.1000990423085,9.0595041322314,73.0537185464209,65.6847146464634,123.181818181818,55.1000990423085,9.0595041322314,46.0405949100771,0,1,6,-7.105427357601e-15
2780,0,0,-0,9.96545454545455,73.0534192060693,65.8496414141403,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2790,28.8,176.117875214527,188.335727500369,9.0595041322314,72.9432153866691,66.0145681818171,123.181818181818,0,0,0,0,1,3,-2.8421709430404e-14
2800,55.2,46.1233284964417,49.3230492165246,9.0595041322314,72.6000023444115,66.1794949494939,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
2810,55.2,32.3394600262956,34.5829503314329,9.0595041322314,72.5272120428965,66.3444217171708,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
2820,41.04,127.416330152388,136.255602706124,9.0595041322314,72.6062078606454,66.5093484848476,123.181818181818,0,0,0,0,1,3,-2.8421709430404e-14
2830,0,-0,-0,9.96545454545455,72.6770774205686,66.6742752525244,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2840,0,0,-0,9.0595041322314,72.6628524369192,66.8392020202013,123.181818181818,0,0,0,0,1,3,5.32907051820075e-15
2850,36,222.903336709656,238.36684396934,9.0595041322314,72.5030921770215,67.0041287878781,123.181818181818,0,0,0,0,1,3,-2.8421709430404e-14
2860,53.4,30.4754516897912,32.5896298595916,9.0595041322314,72.2068426960362,67.1690555555549,123.181818181818,0,0,0,0,1,3,0
2870,60.6,349.756375667234,374.020078194467,9.0595041322314,72.1081744376743,67.3339823232318,123.181818181818,0,0,0,0,1,3,0
2880,51.44,-278.720883586264,-207.877090909091,9.0595041322314,71.9819607903819,67.4989090909086,123.181818181818,207.877090909091,9.0595041322314,198.81758677686,0,1,6,0
2890,12.92,-66.3892953317929,-57.5033899211566,9.0595041322314,72.1402659095076,67.6638358585854,123.181818181818,57.5033899211566,9.0595041322314,48.4438857889252,0,1,6,0
2900,0,0,-0,9.96545454545455,72.1419880109509,67.8287626262623,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2910,28.8,177.835611054577,190.172628091494,9.0595041322314,72.0332004575241,67.9936893939391,123.181818181818,0,0,0,0,1,3,2.8421709430404e-14
2920,48.6,-4.71022673394097,-4.07978429572449,9.0595041322314,71.7867733524927,68.1586161616159,123.181818181818,4.07978429572449,4.07978429572449,0,0,1,3,-2.66453525910038e-15
2930,48.6,6.34535649491468,6.78555388124723,9.0595041322314,71.7768750545178,68.3235429292928,123.181818181818,0,0,0,0,1,3,1.24344978758018e-14
2940,38.3,55.8947217104011,59.772314785971,9.0595041322314,71.7964485615498,68.4884696969696,123.181818181818,0,0,0,0,1,3,0
2950,33.4,3.73653418277754,3.99574933995887,9.0595041322314,71.6976110402655,68.6533964646464,123.181818181818,0,0,0,0,1,3,8.88178419700125e-15
2960,35.6,11.2780468311107,12.060440498349,9.0595041322314,71.6289364266197,68.8183232323233,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
2970,12.7540277776907,-78.269903120484,-67.7938323600941,9.0595041322314,71.6703162499153,68.9832500000001,123.181818181818,67.7938323600941,9.0595041322314,58.7343282278627,0,1,6,-7.105427357601e-15
2980,0,0,-0,9.96545454545455,71.6743322868467,69.1481767676769,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
2990,0,0,-0,9.96545454545455,71.6601073031972,69.3131035353537,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
3000,0,0,-0,9.96545454545455,71.6458823195478,69.4780303030306,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
3010,0,0,-0,9.96545454545455,71.6316573358983,69.6429570707074,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
3020,21.6,119.222721787058,127.493577894856,9.0595041322314,71.5738443553991,69.8078838383842,123.181818181818,0,0,0,0,1,3,-2.8421709430404e-14
3030,43,-2.05623887362819,-1.78102064693339,9.0595041322314,71.3629239653766,69.9728106060611,123.181818181818,1.78102064693339,1.78102064693339,0,0,1,3,-5.32907051820075e-15
3040,19.6,-128.643645558196,-111.425278344075,9.0595041322314,71.4401133419023,70.1377373737379,123.181818181818,111.425278344075,9.0595041322314,102.365774211844,0,1,6,0
3050,0,0,-0,9.96545454545455,71.4634378691219,70.3026641414147,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
3060,18,104.563855824892,111.817780182942,9.0595041322314,71.4198108099007,70.4675909090916,123.181818181818,0,0,0,0,1,3,-1.4210854715202e-14
3070,32.4,1.92361257604301,2.05705964540297,9.0595041322314,71.2677489825194,70.6325176767684,123.181818181818,0,0,0,0,1,3,1.24344978758018e-14
3080,4.10222222230936,-27.4551600615855,-23.7804116835244,9.0595041322314,71.3285649555693,70.7974444444452,123.181818181818,23.7804116835244,9.0595041322314,14.720907551293,0,1,6,1.77635683940025e-15
3090,0,-0,-0,9.96545454545455,71.3177334362403,70.9623712121221,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
3100,28.8,158.00581960987,168.967181492901,9.0595041322314,71.2268530273685,71.1272979797989,123.181818181818,0,0,0,0,1,3,-2.8421709430404e-14
3110,39.7,12.397830823994,13.2579074373866,9.0595041322314,71.0766305464971,71.2922247474757,123.181818181818,0,0,0,0,1,3,1.4210854715202e-14
3120,39.7,21.5292703680474,23.0228237331352,9.0595041322314,71.0404254747574,71.4571515151526,123.181818181818,0,0,0,0,1,3,0
3130,36.5,31.2745132310936,33.4441248193761,9.0595041322314,71.007325201058,71.6220782828294,123.181818181818,0,0,0,0,1,3,0
3140,36.5,15.9386970103817,17.0444146751243,9.0595041322314,70.9524264998218,71.7870050505062,123.181818181818,0,0,0,0,1,3,-7.105427357601e-15
3150,30.9,-4.81609480214557,-4.1714824042184,9.0595041322314,70.9678882519268,71.9519318181831,123.181818181818,4.1714824042184,4.1714824042184,0,0,1,3,-7.99360577730113e-15
3160,1.74,-9.81741809277018,-8.50340130568059,9.0595041322314,71.0098830388991,72.1168585858599,123.181818181818,8.50340130568059,8.50340130568059,0,0,1,3,-3.5527136788005e-15
3170,0,0,-0,9.96545454545455,70.9970011738575,72.2817853535367,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
3180,0,0,-0,9.96545454545455,70.982776190208,72.4467121212136,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
3190,0,0,-0,9.96545454545455,70.9685512065586,72.6116388888904,123.181818181818,0,0,0,0,1,3,1.77635683940025e-15
